id,value
58100,data-58100
58101,data-58101
58102,data-58102
58103,data-58103
58104,data-58104
58105,data-58105
58106,data-58106
58107,data-58107
58108,data-58108
58109,data-58109
58110,data-58110
58111,data-58111
58112,data-58112
58113,data-58113
58114,data-58114
58115,data-58115
58116,data-58116
58117,data-58117
58118,data-58118
58119,data-58119
58120,data-58120
58121,data-58121
58122,data-58122
58123,data-58123
58124,data-58124
58125,data-58125
58126,data-58126
58127,data-58127
58128,data-58128
58129,data-58129
58130,data-58130
58131,data-58131
58132,data-58132
58133,data-58133
58134,data-58134
58135,data-58135
58136,data-58136
58137,data-58137
58138,data-58138
58139,data-58139
58140,data-58140
58141,data-58141
58142,data-58142
58143,data-58143
58144,data-58144
58145,data-58145
58146,data-58146
58147,data-58147
58148,data-58148
58149,data-58149
58150,data-58150
58151,data-58151
58152,data-58152
58153,data-58153
58154,data-58154
58155,data-58155
58156,data-58156
58157,data-58157
58158,data-58158
58159,data-58159
58160,data-58160
58161,data-58161
58162,data-58162
58163,data-58163
58164,data-58164
58165,data-58165
58166,data-58166
58167,data-58167
58168,data-58168
58169,data-58169
58170,data-58170
58171,data-58171
58172,data-58172
58173,data-58173
58174,data-58174
58175,data-58175
58176,data-58176
58177,data-58177
58178,data-58178
58179,data-58179
58180,data-58180
58181,data-58181
58182,data-58182
58183,data-58183
58184,data-58184
58185,data-58185
58186,data-58186
58187,data-58187
58188,data-58188
58189,data-58189
58190,data-58190
58191,data-58191
58192,data-58192
58193,data-58193
58194,data-58194
58195,data-58195
58196,data-58196
58197,data-58197
58198,data-58198
58199,data-58199
58200,data-58200
58201,data-58201
58202,data-58202
58203,data-58203
58204,data-58204
58205,data-58205
58206,data-58206
58207,data-58207
58208,data-58208
58209,data-58209
58210,data-58210
58211,data-58211
58212,data-58212
58213,data-58213
58214,data-58214
58215,data-58215
58216,data-58216
58217,data-58217
58218,data-58218
58219,data-58219
58220,data-58220
58221,data-58221
58222,data-58222
58223,data-58223
58224,data-58224
58225,data-58225
58226,data-58226
58227,data-58227
58228,data-58228
58229,data-58229
58230,data-58230
58231,data-58231
58232,data-58232
58233,data-58233
58234,data-58234
58235,data-58235
58236,data-58236
58237,data-58237
58238,data-58238
58239,data-58239
58240,data-58240
58241,data-58241
58242,data-58242
58243,data-58243
58244,data-58244
58245,data-58245
58246,data-58246
58247,data-58247
58248,data-58248
58249,data-58249
58250,data-58250
58251,data-58251
58252,data-58252
58253,data-58253
58254,data-58254
58255,data-58255
58256,data-58256
58257,data-58257
58258,data-58258
58259,data-58259
58260,data-58260
58261,data-58261
58262,data-58262
58263,data-58263
58264,data-58264
58265,data-58265
58266,data-58266
58267,data-58267
58268,data-58268
58269,data-58269
58270,data-58270
58271,data-58271
58272,data-58272
58273,data-58273
58274,data-58274
58275,data-58275
58276,data-58276
58277,data-58277
58278,data-58278
58279,data-58279
58280,data-58280
58281,data-58281
58282,data-58282
58283,data-58283
58284,data-58284
58285,data-58285
58286,data-58286
58287,data-58287
58288,data-58288
58289,data-58289
58290,data-58290
58291,data-58291
58292,data-58292
58293,data-58293
58294,data-58294
58295,data-58295
58296,data-58296
58297,data-58297
58298,data-58298
58299,data-58299
58300,data-58300
58301,data-58301
58302,data-58302
58303,data-58303
58304,data-58304
58305,data-58305
58306,data-58306
58307,data-58307
58308,data-58308
58309,data-58309
58310,data-58310
58311,data-58311
58312,data-58312
58313,data-58313
58314,data-58314
58315,data-58315
58316,data-58316
58317,data-58317
58318,data-58318
58319,data-58319
58320,data-58320
58321,data-58321
58322,data-58322
58323,data-58323
58324,data-58324
58325,data-58325
58326,data-58326
58327,data-58327
58328,data-58328
58329,data-58329
58330,data-58330
58331,data-58331
58332,data-58332
58333,data-58333
58334,data-58334
58335,data-58335
58336,data-58336
58337,data-58337
58338,data-58338
58339,data-58339
58340,data-58340
58341,data-58341
58342,data-58342
58343,data-58343
58344,data-58344
58345,data-58345
58346,data-58346
58347,data-58347
58348,data-58348
58349,data-58349
58350,data-58350
58351,data-58351
58352,data-58352
58353,data-58353
58354,data-58354
58355,data-58355
58356,data-58356
58357,data-58357
58358,data-58358
58359,data-58359
58360,data-58360
58361,data-58361
58362,data-58362
58363,data-58363
58364,data-58364
58365,data-58365
58366,data-58366
58367,data-58367
58368,data-58368
58369,data-58369
58370,data-58370
58371,data-58371
58372,data-58372
58373,data-58373
58374,data-58374
58375,data-58375
58376,data-58376
58377,data-58377
58378,data-58378
58379,data-58379
58380,data-58380
58381,data-58381
58382,data-58382
58383,data-58383
58384,data-58384
58385,data-58385
58386,data-58386
58387,data-58387
58388,data-58388
58389,data-58389
58390,data-58390
58391,data-58391
58392,data-58392
58393,data-58393
58394,data-58394
58395,data-58395
58396,data-58396
58397,data-58397
58398,data-58398
58399,data-58399
58400,data-58400
58401,data-58401
58402,data-58402
58403,data-58403
58404,data-58404
58405,data-58405
58406,data-58406
58407,data-58407
58408,data-58408
58409,data-58409
58410,data-58410
58411,data-58411
58412,data-58412
58413,data-58413
58414,data-58414
58415,data-58415
58416,data-58416
58417,data-58417
58418,data-58418
58419,data-58419
58420,data-58420
58421,data-58421
58422,data-58422
58423,data-58423
58424,data-58424
58425,data-58425
58426,data-58426
58427,data-58427
58428,data-58428
58429,data-58429
58430,data-58430
58431,data-58431
58432,data-58432
58433,data-58433
58434,data-58434
58435,data-58435
58436,data-58436
58437,data-58437
58438,data-58438
58439,data-58439
58440,data-58440
58441,data-58441
58442,data-58442
58443,data-58443
58444,data-58444
58445,data-58445
58446,data-58446
58447,data-58447
58448,data-58448
58449,data-58449
58450,data-58450
58451,data-58451
58452,data-58452
58453,data-58453
58454,data-58454
58455,data-58455
58456,data-58456
58457,data-58457
58458,data-58458
58459,data-58459
58460,data-58460
58461,data-58461
58462,data-58462
58463,data-58463
58464,data-58464
58465,data-58465
58466,data-58466
58467,data-58467
58468,data-58468
58469,data-58469
58470,data-58470
58471,data-58471
58472,data-58472
58473,data-58473
58474,data-58474
58475,data-58475
58476,data-58476
58477,data-58477
58478,data-58478
58479,data-58479
58480,data-58480
58481,data-58481
58482,data-58482
58483,data-58483
58484,data-58484
58485,data-58485
58486,data-58486
58487,data-58487
58488,data-58488
58489,data-58489
58490,data-58490
58491,data-58491
58492,data-58492
58493,data-58493
58494,data-58494
58495,data-58495
58496,data-58496
58497,data-58497
58498,data-58498
58499,data-58499
58500,data-58500
58501,data-58501
58502,data-58502
58503,data-58503
58504,data-58504
58505,data-58505
58506,data-58506
58507,data-58507
58508,data-58508
58509,data-58509
58510,data-58510
58511,data-58511
58512,data-58512
58513,data-58513
58514,data-58514
58515,data-58515
58516,data-58516
58517,data-58517
58518,data-58518
58519,data-58519
58520,data-58520
58521,data-58521
58522,data-58522
58523,data-58523
58524,data-58524
58525,data-58525
58526,data-58526
58527,data-58527
58528,data-58528
58529,data-58529
58530,data-58530
58531,data-58531
58532,data-58532
58533,data-58533
58534,data-58534
58535,data-58535
58536,data-58536
58537,data-58537
58538,data-58538
58539,data-58539
58540,data-58540
58541,data-58541
58542,data-58542
58543,data-58543
58544,data-58544
58545,data-58545
58546,data-58546
58547,data-58547
58548,data-58548
58549,data-58549
58550,data-58550
58551,data-58551
58552,data-58552
58553,data-58553
58554,data-58554
58555,data-58555
58556,data-58556
58557,data-58557
58558,data-58558
58559,data-58559
58560,data-58560
58561,data-58561
58562,data-58562
58563,data-58563
58564,data-58564
58565,data-58565
58566,data-58566
58567,data-58567
58568,data-58568
58569,data-58569
58570,data-58570
58571,data-58571
58572,data-58572
58573,data-58573
58574,data-58574
58575,data-58575
58576,data-58576
58577,data-58577
58578,data-58578
58579,data-58579
58580,data-58580
58581,data-58581
58582,data-58582
58583,data-58583
58584,data-58584
58585,data-58585
58586,data-58586
58587,data-58587
58588,data-58588
58589,data-58589
58590,data-58590
58591,data-58591
58592,data-58592
58593,data-58593
58594,data-58594
58595,data-58595
58596,data-58596
58597,data-58597
58598,data-58598
58599,data-58599
58600,data-58600
58601,data-58601
58602,data-58602
58603,data-58603
58604,data-58604
58605,data-58605
58606,data-58606
58607,data-58607
58608,data-58608
58609,data-58609
58610,data-58610
58611,data-58611
58612,data-58612
58613,data-58613
58614,data-58614
58615,data-58615
58616,data-58616
58617,data-58617
58618,data-58618
58619,data-58619
58620,data-58620
58621,data-58621
58622,data-58622
58623,data-58623
58624,data-58624
58625,data-58625
58626,data-58626
58627,data-58627
58628,data-58628
58629,data-58629
58630,data-58630
58631,data-58631
58632,data-58632
58633,data-58633
58634,data-58634
58635,data-58635
58636,data-58636
58637,data-58637
58638,data-58638
58639,data-58639
58640,data-58640
58641,data-58641
58642,data-58642
58643,data-58643
58644,data-58644
58645,data-58645
58646,data-58646
58647,data-58647
58648,data-58648
58649,data-58649
58650,data-58650
58651,data-58651
58652,data-58652
58653,data-58653
58654,data-58654
58655,data-58655
58656,data-58656
58657,data-58657
58658,data-58658
58659,data-58659
58660,data-58660
58661,data-58661
58662,data-58662
58663,data-58663
58664,data-58664
58665,data-58665
58666,data-58666
58667,data-58667
58668,data-58668
58669,data-58669
58670,data-58670
58671,data-58671
58672,data-58672
58673,data-58673
58674,data-58674
58675,data-58675
58676,data-58676
58677,data-58677
58678,data-58678
58679,data-58679
58680,data-58680
58681,data-58681
58682,data-58682
58683,data-58683
58684,data-58684
58685,data-58685
58686,data-58686
58687,data-58687
58688,data-58688
58689,data-58689
58690,data-58690
58691,data-58691
58692,data-58692
58693,data-58693
58694,data-58694
58695,data-58695
58696,data-58696
58697,data-58697
58698,data-58698
58699,data-58699
58700,data-58700
58701,data-58701
58702,data-58702
58703,data-58703
58704,data-58704
58705,data-58705
58706,data-58706
58707,data-58707
58708,data-58708
58709,data-58709
58710,data-58710
58711,data-58711
58712,data-58712
58713,data-58713
58714,data-58714
58715,data-58715
58716,data-58716
58717,data-58717
58718,data-58718
58719,data-58719
58720,data-58720
58721,data-58721
58722,data-58722
58723,data-58723
58724,data-58724
58725,data-58725
58726,data-58726
58727,data-58727
58728,data-58728
58729,data-58729
58730,data-58730
58731,data-58731
58732,data-58732
58733,data-58733
58734,data-58734
58735,data-58735
58736,data-58736
58737,data-58737
58738,data-58738
58739,data-58739
58740,data-58740
58741,data-58741
58742,data-58742
58743,data-58743
58744,data-58744
58745,data-58745
58746,data-58746
58747,data-58747
58748,data-58748
58749,data-58749
58750,data-58750
58751,data-58751
58752,data-58752
58753,data-58753
58754,data-58754
58755,data-58755
58756,data-58756
58757,data-58757
58758,data-58758
58759,data-58759
58760,data-58760
58761,data-58761
58762,data-58762
58763,data-58763
58764,data-58764
58765,data-58765
58766,data-58766
58767,data-58767
58768,data-58768
58769,data-58769
58770,data-58770
58771,data-58771
58772,data-58772
58773,data-58773
58774,data-58774
58775,data-58775
58776,data-58776
58777,data-58777
58778,data-58778
58779,data-58779
58780,data-58780
58781,data-58781
58782,data-58782
58783,data-58783
58784,data-58784
58785,data-58785
58786,data-58786
58787,data-58787
58788,data-58788
58789,data-58789
58790,data-58790
58791,data-58791
58792,data-58792
58793,data-58793
58794,data-58794
58795,data-58795
58796,data-58796
58797,data-58797
58798,data-58798
58799,data-58799
58800,data-58800
58801,data-58801
58802,data-58802
58803,data-58803
58804,data-58804
58805,data-58805
58806,data-58806
58807,data-58807
58808,data-58808
58809,data-58809
58810,data-58810
58811,data-58811
58812,data-58812
58813,data-58813
58814,data-58814
58815,data-58815
58816,data-58816
58817,data-58817
58818,data-58818
58819,data-58819
58820,data-58820
58821,data-58821
58822,data-58822
58823,data-58823
58824,data-58824
58825,data-58825
58826,data-58826
58827,data-58827
58828,data-58828
58829,data-58829
58830,data-58830
58831,data-58831
58832,data-58832
58833,data-58833
58834,data-58834
58835,data-58835
58836,data-58836
58837,data-58837
58838,data-58838
58839,data-58839
58840,data-58840
58841,data-58841
58842,data-58842
58843,data-58843
58844,data-58844
58845,data-58845
58846,data-58846
58847,data-58847
58848,data-58848
58849,data-58849
58850,data-58850
58851,data-58851
58852,data-58852
58853,data-58853
58854,data-58854
58855,data-58855
58856,data-58856
58857,data-58857
58858,data-58858
58859,data-58859
58860,data-58860
58861,data-58861
58862,data-58862
58863,data-58863
58864,data-58864
58865,data-58865
58866,data-58866
58867,data-58867
58868,data-58868
58869,data-58869
58870,data-58870
58871,data-58871
58872,data-58872
58873,data-58873
58874,data-58874
58875,data-58875
58876,data-58876
58877,data-58877
58878,data-58878
58879,data-58879
58880,data-58880
58881,data-58881
58882,data-58882
58883,data-58883
58884,data-58884
58885,data-58885
58886,data-58886
58887,data-58887
58888,data-58888
58889,data-58889
58890,data-58890
58891,data-58891
58892,data-58892
58893,data-58893
58894,data-58894
58895,data-58895
58896,data-58896
58897,data-58897
58898,data-58898
58899,data-58899
58900,data-58900
58901,data-58901
58902,data-58902
58903,data-58903
58904,data-58904
58905,data-58905
58906,data-58906
58907,data-58907
58908,data-58908
58909,data-58909
58910,data-58910
58911,data-58911
58912,data-58912
58913,data-58913
58914,data-58914
58915,data-58915
58916,data-58916
58917,data-58917
58918,data-58918
58919,data-58919
58920,data-58920
58921,data-58921
58922,data-58922
58923,data-58923
58924,data-58924
58925,data-58925
58926,data-58926
58927,data-58927
58928,data-58928
58929,data-58929
58930,data-58930
58931,data-58931
58932,data-58932
58933,data-58933
58934,data-58934
58935,data-58935
58936,data-58936
58937,data-58937
58938,data-58938
58939,data-58939
58940,data-58940
58941,data-58941
58942,data-58942
58943,data-58943
58944,data-58944
58945,data-58945
58946,data-58946
58947,data-58947
58948,data-58948
58949,data-58949
58950,data-58950
58951,data-58951
58952,data-58952
58953,data-58953
58954,data-58954
58955,data-58955
58956,data-58956
58957,data-58957
58958,data-58958
58959,data-58959
58960,data-58960
58961,data-58961
58962,data-58962
58963,data-58963
58964,data-58964
58965,data-58965
58966,data-58966
58967,data-58967
58968,data-58968
58969,data-58969
58970,data-58970
58971,data-58971
58972,data-58972
58973,data-58973
58974,data-58974
58975,data-58975
58976,data-58976
58977,data-58977
58978,data-58978
58979,data-58979
58980,data-58980
58981,data-58981
58982,data-58982
58983,data-58983
58984,data-58984
58985,data-58985
58986,data-58986
58987,data-58987
58988,data-58988
58989,data-58989
58990,data-58990
58991,data-58991
58992,data-58992
58993,data-58993
58994,data-58994
58995,data-58995
58996,data-58996
58997,data-58997
58998,data-58998
